date,ticker,pct_change_prev_close,day_percent_change,max_day_percent_change,source,title,description,url,same_or_prev,date_time_story,nltk_pos_minus_neg_title,nltk_pos_minus_neg_description,nltk_pos_minus_neg_article,nltk_compound_title,nltk_compound_description,nltk_compound_article,tb_polarity_title,tb_polarity_description,tb_polarity_article,stanza_sentiment_article,open_price,close_price,percent_change,max_percent_change,volume,average_volume
7/11/18,FPI,-39,-36.07748184,0,bw,INVESTOR ALERT: Investigation of Farmland Partners Announced by Holzer & Holzer,"Holzer & Holzer, LLC is investigating whether Farmland Partners Inc. (“Farmland Partners” or the “Company”) (NYSE: FPI) complied with the federal securities laws. On July 11, 2018, Rota Fortunae i...",http://www.businesswire.com/news/home/20180711005629/en/INVESTOR-ALERT-Investigation-of-Farmland-Partners-Announced-by-Holzer-Holzer,same,07/11/2018 12:16,0.246,0.073,-0.025,0.4466,0.296,-0.6705,0.0,0.0,-0.008928571428571421,-0.25,8.26,5.28,-0.360774818401937,0.0,7347391,304826
7/31/18,GDS,-37.2,-38.07092199,1.163120567,bw,INVESTOR ALERT: Investigation of GDS Holdings Announced by Holzer & Holzer,"Holzer & Holzer, LLC is investigating whether GDS Holdings Limited (“GDS Holdings” or the “Company”) (NASDAQ: GDS) complied with the federal securities laws. On July 31, 2018, Blue Orca Capital is...",http://www.businesswire.com/news/home/20180731005953/en/INVESTOR-ALERT-Investigation-of-GDS-Holdings-Announced-by-Holzer-Holzer,same,07/31/2018 16:27,0.246,0.010000000000000009,-0.019000000000000003,0.4466,0.0772,-0.4215,0.0,-0.03571428571428571,0.011160714285714284,-0.14285714285714285,35.25,21.83,-0.3807092198581561,0.011631205673758768,31598259,1561885
7/31/18,GDS,-37.2,-38.07092199,1.163120567,bw,"INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against GDS Holdings Limited and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of GDS Holdings Limited (“GDS” or “the Company”) (NASDAQ: GDS) for...",http://www.businesswire.com/news/home/20180731005859/en/INVESTIGATION-ALERT-The-Schall-Law-Firm-Announces-it-is-Investigating-Claims-Against-GDS-Holdings-Limited-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,same,07/31/2018 15:06,0.035,-0.117,-0.020000000000000004,0.3034,-0.4019,-0.7472,-0.15714285714285717,-0.15714285714285714,-0.08110119047619048,-0.5384615384615384,35.25,21.83,-0.3807092198581561,0.011631205673758768,31598259,1561885
7/31/18,GDS,-37.2,-38.07092199,1.163120567,bw,EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against GDS Holdings Limited – GDS,"Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of GDS Holdings Limited (NASDAQ: GDS) resulting from allegations...",http://www.businesswire.com/news/home/20180731005790/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-GDS-Holdings-Limited-%E2%80%93-GDS,same,07/31/2018 12:45,0.161,0.009999999999999995,0.019000000000000003,0.4995,0.0772,0.6492,-0.13571428571428573,-0.09428571428571428,-0.014377029220779228,-0.42857142857142855,35.25,21.83,-0.3807092198581561,0.011631205673758768,31598259,1561885
8/8/18,AMPE,-78.7,-30.02298851,12.06896552,bw,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Ampio Pharmaceuticals, Inc. – AMPE","Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Ampio Pharmaceuticals, Inc. (NYSE: AMPE) resulting from allega...",http://www.businesswire.com/news/home/20180808005682/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Ampio-Pharmaceuticals-Inc.-%E2%80%93-AMPE,same,08/08/2018 14:46,0.268,0.075,0.034,0.6289,0.296,0.8156,-0.2,-0.1,-0.005069264069264072,-0.35714285714285715,0.87,0.6088,-0.3002298850574712,0.12068965517241377,18728677,1290907
8/14/18,OPTN,-29,-30.47188755,0,bw,INVESTOR ALERT: Investigation of OptiNose Announced by Holzer & Holzer,"Holzer & Holzer, LLC is investigating whether OptiNose, Inc. (“OptiNose” or the “Company”) (NASDAQ: OPTN) complied with the federal securities laws. On August 14, 2018, OptiNose issued financial r...",http://www.businesswire.com/news/home/20180814005591/en/INVESTOR-ALERT-Investigation-of-OptiNose-Announced-by-Holzer-Holzer,same,08/14/2018 12:48,0.268,0.075,-0.026000000000000002,0.4466,0.296,-0.5267,0.0,0.0,0.008333333333333337,0.0,19.92,13.85,-0.3047188755020081,0.0,4133911,291880
8/30/18,CRON,-28.4,-24.56575682,0.496277916,bw,INVESTOR ALERT: Law Offices of Howard G. Smith Commences Investigation on Behalf of Cronos Group Inc. Investors,Law Offices of Howard G. Smith announces an investigation on behalf of Cronos Group Inc. investors (“Cronos” or the “Company”) (NASDAQ: CRON) concerning the Company and its officers’ possible violatio...,http://www.businesswire.com/news/home/20180830005812/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Commences-Investigation-on-Behalf-of-Cronos-Group-Inc.%C2%A0Investors,same,08/30/2018 15:58,0.155,0.0,0.07400000000000001,0.4466,0.0,0.9153,0.0,0.0,0.0734375,-0.5,12.09,9.12,-0.24565756823821344,0.004962779156327585,81548157,2541277
8/30/18,CRON,-28.4,-24.56575682,0.496277916,bw,EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Cronos Group Inc.,"Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Cronos Group Inc. (NASDAQ: CRON) resulting from allegations th...",http://www.businesswire.com/news/home/20180830005671/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Cronos-Group-Inc.,same,08/30/2018 12:47,0.3,0.073,0.025999999999999995,0.6289,0.296,0.6322,-0.2,-0.1,-0.02404545454545455,-0.38461538461538464,12.09,9.12,-0.24565756823821344,0.004962779156327585,81548157,2541277
10/30/18,AQUA,-34.6,-26.48736756,0,bw,"SHAREHOLDER ALERT: Investigation of Evoqua Water Announced by Holzer & Holzer, LLC","Holzer & Holzer, LLC is investigating whether certain statements issued by Evoqua Water Technologies Corp. (“Evoqua Water” or the “Company”) (NASDAQ: AQUA) complied with federal securities laws. O...",http://www.businesswire.com/news/home/20181030006037/en/SHAREHOLDER-ALERT-Investigation-of-Evoqua-Water%C2%A0Announced-by-Holzer-Holzer-LLC,same,10/30/2018 15:17,0.227,0.147,0.008,0.4466,0.5106,0.128,0.0,0.21428571428571427,0.06590136054421768,0.0,12.27,9.02,-0.26487367563162184,0.0,9455139,1080807
12/6/18,APHA,22.8,42.05128205,43.33333333,bw,Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of Aphria Inc. Investors,Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors that purchased Aphria Inc.(“Aphria” or the “Company”) (NYSE: APHA) securities between July 17...,http://www.businesswire.com/news/home/20181206005934/en/Law-Offices-of-Howard-G.-Smith-Announces-the-Filing-of-a-Securities-Class-Action-on-Behalf-of-Aphria-Inc.-Investors,same,12/06/2018 15:39,0.109,0.009000000000000001,0.043,0.296,0.0772,0.891,0.1,0.1,-0.004469696969696971,-0.2222222222222222,3.9,5.54,0.4205128205128206,0.43333333333333335,30813208,12878495
12/6/18,APHA,22.8,42.05128205,43.33333333,bw,Glancy Prongay & Murray LLP Announces Investigation on Behalf of Aphria Inc. Investors (APHA),Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of Aphria Inc. (“Aphria” or the “Company”) (NYSE: APHA) investors concerning the Company and its officers’ possible violati...,http://www.businesswire.com/news/home/20181205005892/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-Aphria-Inc.-Investors-APHA,prev,12/05/2018 19:20,0.0,0.0,0.096,0.0,0.0,0.9477,0.0,0.0,0.0625,0.0,3.9,5.54,0.4205128205128206,0.43333333333333335,30813208,12878495
12/13/18,XPO,-26.2,-23.28908809,3.327012584,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of XPO Logistics, Inc. Investors (XPO)","Law Offices of Howard G. Smith announces an investigation on behalf of XPO Logistics, Inc. investors (“XPO” or the “Company”) (NYSE: XPO) concerning the Company and its officers’ possible violations o...",http://www.businesswire.com/news/home/20181213005821/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-XPO-Logistics-Inc.%C2%A0Investors-XPO,same,12/13/2018 14:55,0.147,-0.102,0.03,0.4466,-0.5267,0.6705,0.0,0.0,0.06250000000000003,-0.5,58.01,44.5,-0.23289088088260643,0.033270125840372346,39689685,791606
12/21/18,NVFY,-40.3,-27.43334911,13.582584,bw,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims against Nova Lifestyle, Inc. – NVFY","Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Nova Lifestyle, Inc. (NASDAQ:NVFY) resulting from allegations...",http://www.businesswire.com/news/home/20181221005547/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-against-Nova-Lifestyle-Inc.-%E2%80%93-NVFY,same,12/21/2018 15:08,0.268,0.078,0.010999999999999996,0.6289,0.296,0.2869,-0.2,-0.1,-0.007974025974025975,-0.21428571428571427,3.1695,2.3,-0.27433349108692234,0.13582584003786083,130700.20000000003,52820
3/8/19,AQB,118.3,118.3035714,143.3035714,gnw,"AquaBounty Technologies, Inc. - FDA Lifts Import Alert on AquAdvantage Salmon","MAYNARD, Mass., March 08, 2019 (GLOBE NEWSWIRE) -- AquaBounty Technologies, Inc. (NASDAQ: AQB) (“AquaBounty” or the “Company”), a biotechnology company focused on enhancing productivity in the...",https://www.globenewswire.com/news-release/2019/03/08/1750814/33410/en/AquaBounty-Technologies-Inc-FDA-Lifts-Import-Alert-on-AquAdvantage-Salmon.html,same,03/08/2019 15:19,0.196,0.098,0.092,0.296,0.3818,0.9917,0.0,0.0,0.08207070707070706,0.15789473684210525,2.24,4.89,1.183035714285714,1.4330357142857142,6310206,1508937
3/11/19,AGRX,26.3,26.31578947,27.19298246,gnw,Agile Therapeutics to Present at Upcoming Investor Conferences,"PRINCETON, N.J., March 11, 2019 (GLOBE NEWSWIRE) -- Agile Therapeutics, Inc. (Nasdaq: AGRX), a women's healthcare company, announced today that its Senior Vice President and Chief Financial Officer,...",https://www.globenewswire.com/news-release/2019/03/11/1751130/30925/en/Agile-Therapeutics-to-Present-at-Upcoming-Investor-Conferences.html,same,03/11/2019 08:00,0.0,0.0,0.019,0.0,0.0,0.4588,0.25,0.25,0.23636363636363633,0.0,1.14,1.44,0.26315789473684215,0.2719298245614036,3313094,1319606
3/14/19,GNPX,36.1,35.22012579,42.13836478,bw,Genprex to Present at ARM Cell & Gene Therapy Investor Day in New York City,"Genprex, Inc. (NASDAQ: GNPX), a clinical-stage gene therapy company developing a new approach to treating cancer based upon a novel proprietary technology platform, today announced it will be presenti...",http://www.businesswire.com/news/home/20190314005055/en/Genprex-to-Present-at-ARM-Cell-Gene-Therapy-Investor-Day-in-New-York-City,same,03/14/2019 08:30,0.0,-0.06799999999999999,0.061,0.0,-0.4767,0.9718,0.06818181818181818,0.13636363636363635,0.2133621933621933,0.2222222222222222,1.59,2.15,0.3522012578616351,0.42138364779874193,831344,1002139
3/28/19,OSMT,-40.7,-25.8812616,0,bw,"SHAREHOLDER ALERT: Investigation of Osmotica Announced by Holzer & Holzer, LLC","Holzer & Holzer, LLC is investigating whether certain statements made by Osmotica Pharmaceuticals plc (“Osmotica” or the “Company”) (NASDAQ: OSMT) complied with federal securities laws. On March 2...",http://www.businesswire.com/news/home/20190328005670/en/SHAREHOLDER-ALERT-Investigation-of-Osmotica-Announced-by-Holzer-Holzer-LLC,same,03/28/2019 11:54,0.246,0.147,0.010999999999999996,0.4466,0.5106,0.0772,0.0,0.21428571428571427,0.02959183673469388,-0.14285714285714285,5.39,3.995,-0.25881261595547306,0.0,638116,321765
3/28/19,ARA,-38,-20.07978723,0,bw,"Glancy Prongay & Murray LLP Announces Investigation on Behalf of American Renal Associates Holdings, Inc. Investors","Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of American Renal Associates Holdings, Inc. investors (“American Renal” or the “Company”) (NYSE: ARA) concerning the Compan...",http://www.businesswire.com/news/home/20190328005851/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-American-Renal-Associates-Holdings-Inc.-Investors,same,03/28/2019 15:02,0.0,0.0,0.07600000000000001,0.0,0.0,0.9776,0.0,0.0,0.055204951298701295,-0.5,7.52,6.01,-0.2007978723404255,0.0,3077545,117080
3/28/19,ARA,-38,-20.07978723,0,bw,"AMERICAN RENAL (ARA) RESTATEMENT INVESTIGATION: Rosen Law Firm Continues to Investigate Securities Claims Against American Renal Associates Holdings, Inc.; Encourages Investors to Contact the Firm – ARA","Rosen Law Firm, a global investor rights law firm, announces it is continuing to investigate potential securities claims on behalf of shareholders of American Renal Associates Holdings, Inc. (NYSE: AR...",http://www.businesswire.com/news/home/20190328005291/en/AMERICAN-RENAL-ARA-RESTATEMENT-INVESTIGATION-Rosen-Law-Firm-Continues-to-Investigate-Securities-Claims-Against-American-Renal-Associates-Holdings-Inc.-Encourages-Investors-to-Contact-the-Firm-%E2%80%93-ARA,same,03/28/2019 08:50,0.169,0.073,0.027999999999999997,0.6249,0.296,0.782,-0.1,-0.08,-0.021341991341991332,-0.26666666666666666,7.52,6.01,-0.2007978723404255,0.0,3077545,117080
3/28/19,ARA,-38,-20.07978723,0,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of American Renal Associates Holdings, Inc. Investors","Law Offices of Howard G. Smith announces an investigation on behalf of American Renal Associates Holdings, Inc. investors (“American Renal” or the “Company”) (NYSE: ARA) concerning the Company and its...",http://www.businesswire.com/news/home/20190327005867/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-American-Renal-Associates-Holdings-Inc.-Investors,prev,03/27/2019 20:37,0.14,0.0,0.059,0.4466,0.0,0.9531,0.0,0.0,0.02298477384684281,-0.6363636363636364,7.52,6.01,-0.2007978723404255,0.0,3077545,117080
3/28/19,IMAC,-30.8,-24.80620155,0,gnw,IMAC Holdings to Present at The MicroCap Conference Spring Investor Summit,"BRENTWOOD, Tenn, March 28, 2019 (GLOBE NEWSWIRE) -- IMAC Holdings, Inc. (Nasdaq: IMAC), a provider of Innovative Medical Advancements and Care, specializing in regenerative rehabilitation orthopedic...",https://www.globenewswire.com/news-release/2019/03/28/1781168/0/en/IMAC-Holdings-to-Present-at-The-MicroCap-Conference-Spring-Investor-Summit.html,same,03/28/2019 07:30,0.0,0.21,0.095,0.0,0.7269,0.891,0.0,0.25,0.18585858585858583,0.0,6.45,4.85,-0.24806201550387605,0.0,257692,527707
5/1/19,PLSE,-28.8,-23.54124749,1.475519785,bw,Pulse Biosciences Quarterly Investor Conference Call,"Pulse Biosciences, Inc. (Nasdaq: PLSE) (the “Company”), a novel bioelectric medicine company bringing to market its proprietary CellFX™ System, today reported recent corporate developments and financi...",http://www.businesswire.com/news/home/20190430006210/en/Pulse-Biosciences-Quarterly-Investor-Conference%C2%A0Call,prev,04/30/2019 16:34,0.0,0.087,0.034,0.0,0.3182,0.8225,0.0,0.0,0.1357142857142857,0.07692307692307693,14.91,11.4,-0.23541247484909456,0.014755197853789447,507141,80841
5/15/19,CHRA,-39.9,-39.30722892,0,bw,Charah Solutions Names Tony Semak Head of Investor Relations,"Charah® Solutions, Inc. (NYSE: CHRA) (the “Company”), a leading provider of environmental and maintenance services to the power generation industry, announced today that Tony Semak, CFA has joined the...",http://www.businesswire.com/news/home/20190515005245/en/Charah-Solutions-Names-Tony-Semak-Head-of-Investor-Relations,same,05/15/2019 07:30,0.175,0.059,0.131,0.1779,0.1779,0.9799,0.0,0.0,0.1951048951048951,0.42857142857142855,6.64,4.03,-0.39307228915662645,0.0,1487123,283199
6/27/19,ACRS,-52.1,-26.04166667,4.166666667,bw,"Glancy Prongay & Murray LLP Continues Investigation on Behalf of Aclaris Therapeutics, Inc. Investors (ACRS)","Glancy Prongay & Murray LLP (“GPM”) announces the continuation of its investigation on behalf of Aclaris Therapeutics, Inc. (“Aclaris” or the “Company”) (NASDAQ: ACRS) investors concerning the Com...",http://www.businesswire.com/news/home/20190626005854/en/Glancy-Prongay-Murray-LLP-Continues-Investigation-on-Behalf-of-Aclaris-Therapeutics-Inc.-Investors-ACRS,prev,06/26/2019 20:30,0.0,0.0,0.032,0.0,0.0,0.802,0.0,0.0,-0.019047619047619056,-0.3,2.88,2.13,-0.2604166666666667,0.041666666666666706,7967616,715924
6/27/19,ACRS,-52.1,-26.04166667,4.166666667,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Continues Investigation on Behalf of Aclaris Therapeutics, Inc. Investors (ACRS)","Law Offices of Howard G. Smith announces the continuation of its investigation on behalf of Aclaris Therapeutics, Inc. (“Aclaris” or the “Company”) (NASDAQ: ACRS) investors concerning the Company and...",http://www.businesswire.com/news/home/20190626005832/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Continues-Investigation-on-Behalf-of-Aclaris-Therapeutics-Inc.-Investors-ACRS,prev,06/26/2019 17:54,0.147,0.0,-0.006000000000000005,0.4466,0.0,-0.1531,0.0,0.0,-0.07222222222222223,-0.42857142857142855,2.88,2.13,-0.2604166666666667,0.041666666666666706,7967616,715924
7/26/19,SLDB,34.4,27.91208791,37.8021978,gnw,Solid Biosciences Announces $60 Million Private Placement with New and Existing Investors,"CAMBRIDGE, Mass., July 26, 2019 (GLOBE NEWSWIRE) -- Solid Biosciences Inc. (Nasdaq: SLDB) today announced that it has entered into a securities purchase agreement with a select group of...",https://www.globenewswire.com/news-release/2019/07/26/1892237/0/en/Solid-Biosciences-Announces-60-Million-Private-Placement-with-New-and-Existing-Investors.html,same,07/26/2019 07:25,0.127,0.226,0.11499999999999999,0.1531,0.7184,0.99,0.04545454545454545,0.0,-0.05503633271490414,-0.2,4.55,5.82,0.27912087912087924,0.37802197802197796,3517413,1184839
7/31/19,TWOU,-64.9,-32.66701736,0.473435034,bw,"INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against 2U, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of 2U, Inc. (“2U”or “the Company”) (NASDAQ: TWOU) for violations of...",http://www.businesswire.com/news/home/20190731005791/en/INVESTIGATION-ALERT-The-Schall-Law-Firm-Announces-it-is-Investigating-Claims-Against-2U-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,same,07/31/2019 13:05,0.09599999999999999,-0.157,-0.039,0.4824,-0.6369,-0.8834,-0.2,-0.2,-0.10032679738562089,-0.38461538461538464,19.01,12.8,-0.3266701735928459,0.0047343503419252945,54443256,1229171
8/15/19,HROW,-23.6,-22.25755167,4.13354531,bw,"SHAREHOLDER ALERT: Investigation of Harrow Health Announced by Holzer & Holzer, LLC","Holzer & Holzer, LLC is investigating whether certain statements made by Harrow Health, Inc. (“Harrow Health” or the “Company”) (NASDAQ: HROW) complied with federal securities laws. On August 14,...",http://www.businesswire.com/news/home/20190815005677/en/SHAREHOLDER-ALERT-Investigation-of-Harrow-Health-Announced-by-Holzer-Holzer-LLC,same,08/15/2019 16:22,0.227,0.142,-0.012999999999999998,0.4466,0.5106,-0.5859,0.0,0.21428571428571427,0.056377551020408166,-0.125,6.29,4.89,-0.2225755166931638,0.04133545310015895,1669126,170003
9/10/19,SONM,-46.7,-37.12374582,0,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of Sonim Technologies, Inc. Investors","Law Offices of Howard G. Smith announces an investigation on behalf of Sonim Technologies, Inc. (“Sonim” or the “Company”) (NASDAQ: SONM) investors concerning the Company and its officers’ possible vi...",http://www.businesswire.com/news/home/20190910006055/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-Sonim-Technologies-Inc.-Investors,same,09/10/2019 15:09,0.155,0.0,0.093,0.4466,0.0,0.9393,0.0,0.0,0.09686147186147187,-0.2,5.98,3.76,-0.37123745819398,0.0,1302685,1143003
9/26/19,SNDL,-20.7,-22.74305556,0,bw,EQUITY ALERT: Rosen Law Firm Files Securities Class Action Lawsuit Against Sundial Growers Inc. – SNDL,"Rosen Law Firm, a global investor rights law firm, announces it has filed a class action lawsuit on behalf of purchasers of the securities of Sundial Growers Inc. (NASDAQ:SNDL) pursuant and/or traceab...",http://www.businesswire.com/news/home/20190925005946/en/EQUITY-ALERT-Rosen-Law-Firm-Files-Securities-Class-Action-Lawsuit-Against-Sundial-Growers-Inc.-%E2%80%93-SNDL,prev,09/25/2019 17:51,0.161,0.010000000000000009,0.009999999999999995,0.4995,0.0772,0.5904,-0.05,-0.07500000000000001,-0.045340909090909085,-0.3684210526315789,5.76,4.45,-0.2274305555555555,0.0,2076818,185092925
10/4/19,ECOR,34.8,29.61165049,51.02912621,bw,"Kaskela Law LLC Announces Investigation of electroCore, Inc. on Behalf of Investors","Kaskela Law LLC is investigating electroCore, Inc. (“electroCore” or the “Company”) (NASDAQ: ECOR) on behalf of investors. electroCore is a commercial-stage bioelectronic medicine company focused on n...",http://www.businesswire.com/news/home/20191003005873/en/Kaskela-Law-LLC-Announces-Investigation-of-electroCore-Inc.-on-Behalf-of-Investors,prev,10/03/2019 19:02,0.0,0.094,0.052,0.0,0.3818,0.8979,0.0,0.0,0.128021978021978,-0.05555555555555555,2.06,2.67,0.29611650485436886,0.5102912621359224,1243477,998308
10/29/19,PCG,32.4,21.49758454,21.73913044,bw,INVESTOR ALERT: Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of PG&E Corporation Investors,Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors who purchased PG&E Corporation (“PG&E” or the “Company”) (NYSE: PCG) securities betwe...,http://www.businesswire.com/news/home/20191029005327/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-the-Filing-of-a-Securities-Class-Action-on-Behalf-of-PGE-Corporation-Investors,same,10/29/2019 11:00,0.213,0.010000000000000009,-0.008999999999999994,0.6289,0.0772,-0.83,0.1,0.1,-0.01804584304584306,-0.42857142857142855,4.14,5.03,0.21497584541062817,0.2173913043478262,61729784,15233818
10/30/19,QUAD,-57,-21.64781906,0.646203554,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of Quad/Graphics, Inc. Investors","Law Offices of Howard G. Smith announces an investigation on behalf of Quad/Graphics, Inc. (“Quad/Graphics” or the “Company”) (NYSE: QUAD) investors concerning the Company and its officers’ possible v...",http://www.businesswire.com/news/home/20191030005927/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-QuadGraphics-Inc.-Investors,same,10/30/2019 15:07,0.164,0.0,0.08499999999999999,0.4466,0.0,0.9413,0.0,0.0,0.022222222222222237,-0.3333333333333333,6.19,4.85,-0.21647819063004858,0.006462035541195482,5566564,273128
12/5/19,BKYI,27.3,21.78148921,23.52122477,gnw,"Biometric Identity, Authentication and Security Provider BIO-key Presents at Imperial Capital Security Investor Conference Wednesday, December 11th in NYC","WALL, N.J., Dec. 05, 2019 (GLOBE NEWSWIRE) -- BIO-key International, Inc. (Nasdaq: BKYI), an innovative provider of biometric identity, authentication and security solutions, today announced that...",https://www.globenewswire.com/news-release/2019/12/05/1957022/0/en/Biometric-Identity-Authentication-and-Security-Provider-BIO-key-Presents-at-Imperial-Capital-Security-Investor-Conference-Wednesday-December-11th-in-NYC.html,same,12/05/2019 14:58,0.22,0.233,0.225,0.5859,0.7184,0.9852,0.0,0.25,0.04984848484848484,0.25,4.5984,5.6,0.21781489213639524,0.23521224773834376,14662.625000000004,314557
12/9/19,SBT,-22.9,-22.44680851,0,bw,"Glancy Prongay & Murray LLP Announces Investigation on Behalf of Sterling Bancorp, Inc. Investors","Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of Sterling Bancorp, Inc. (“Sterling Bancorp” or the “Company”) (NASDAQ: SBT) investors concerning the Company and its offi...",http://www.businesswire.com/news/home/20191209005768/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-Sterling-Bancorp-Inc.-Investors,same,12/09/2019 16:00,0.0,0.0,0.09399999999999999,0.0,0.0,0.9509,0.0,0.0,0.05,-0.14285714285714285,9.4,7.29,-0.224468085106383,0.0,280463,29554
12/9/19,SBT,-22.9,-22.44680851,0,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of Sterling Bancorp, Inc. Investors","Law Offices of Howard G. Smith announces an investigation on behalf of Sterling Bancorp, Inc. (“Sterling Bancorp” or the “Company”) (NASDAQ: SBT) investors concerning the Company and its officers’ pos...",http://www.businesswire.com/news/home/20191209005731/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-Sterling-Bancorp-Inc.-Investors,same,12/09/2019 14:42,0.155,0.0,0.095,0.4466,0.0,0.9538,0.0,0.0,0.05,-0.2,9.4,7.29,-0.224468085106383,0.0,280463,29554
2/25/20,TUP,-45.6,-28.83295195,0.228832952,bw,The Law Offices of Frank R. Cruz Announces Investigation on Behalf of Tupperware Brands Corporation Investors (TUP),The Law Offices of Frank R. Cruz announces an investigation on behalf of Tupperware Brands Corporation (“Tupperware” or the “Company”) (NYSE: TUP) investors concerning the Company and its officers’ po...,http://www.businesswire.com/news/home/20200225005942/en/The-Law-Offices-of-Frank-R.-Cruz-Announces-Investigation-on-Behalf-of-Tupperware-Brands-Corporation-Investors-TUP,same,02/25/2020 16:00,0.0,0.0,0.066,0.0,0.0,0.9442,0.0,0.0,0.08863636363636364,-0.09090909090909091,4.37,3.11,-0.288329519450801,0.002288329519450752,20409001,694734
